,-unknown-,<05,<1,<2,<5,>=5,CA,FR,GB,IE,JE,Market_capitalization,US,Total
2023-11-09,0.94,False,False,False,False,True,0.0,0.0,3.38,0.0,0.0,2100000000.0,2.09,6.41
2023-11-08,0.94,False,False,False,False,True,0.0,0.0,3.53,0.0,0.0,2100000000.0,2.09,6.56
2023-11-07,0.94,False,False,False,False,True,0.0,0.0,2.9,0.0,0.0,2100000000.0,2.03,5.869999999999999
2023-11-06,0.8,False,False,False,False,True,0.0,0.0,2.9,0.0,0.0,2100000000.0,2.03,5.73
2023-11-05,0.73,False,False,False,False,True,0.0,0.0,2.9,0.0,0.0,2100000000.0,2.03,5.66
2023-11-04,0.73,False,False,False,False,True,0.0,0.0,2.9,0.0,0.0,2100000000.0,2.03,5.66
2023-11-03,0.73,False,False,False,False,True,0.0,0.0,2.9,0.0,0.0,2100000000.0,2.03,5.66
2023-11-02,0.6,False,False,False,False,True,0.0,0.0,2.78,0.0,0.0,2100000000.0,2.03,5.41
2023-11-01,0.6,False,False,False,True,False,0.0,0.0,2.2,0.0,0.0,2100000000.0,1.88,4.68
2023-10-31,0.6,False,False,False,True,False,0.0,0.0,2.2,0.0,0.0,2100000000.0,1.88,4.68
2023-10-30,0.6,False,False,False,True,False,0.0,0.0,2.2,0.0,0.0,2100000000.0,1.83,4.630000000000001
2023-10-29,0.5,False,False,False,True,False,0.0,0.0,2.2,0.0,0.0,2100000000.0,1.83,4.53
2023-10-28,0.5,False,False,False,True,False,0.0,0.0,2.2,0.0,0.0,2100000000.0,1.83,4.53
2023-10-27,0.5,False,False,False,True,False,0.0,0.0,2.2,0.0,0.0,2100000000.0,1.83,4.53
2023-10-26,0.5,False,False,False,True,False,0.0,0.0,1.69,0.0,0.0,2100000000.0,1.95,4.14
2023-10-25,0.0,False,False,False,True,False,0.0,0.0,1.69,0.0,0.0,2100000000.0,1.99,3.6799999999999997
2023-10-24,0.0,False,False,False,True,False,0.0,0.0,1.69,0.0,0.0,2100000000.0,1.99,3.6799999999999997
2023-10-23,0.0,False,False,False,True,False,0.0,0.0,1.79,0.0,0.0,2100000000.0,2.08,3.87
2023-10-22,0.0,False,False,False,True,False,0.0,0.0,1.79,0.0,0.0,2100000000.0,2.23,4.02
2023-10-21,0.0,False,False,False,True,False,0.0,0.0,1.79,0.0,0.0,2100000000.0,2.23,4.02
2023-10-20,0.0,False,False,False,True,False,0.0,0.0,1.79,0.0,0.0,2100000000.0,2.23,4.02
2023-10-19,0.0,False,False,False,True,False,0.0,0.0,1.97,0.0,0.0,2100000000.0,2.45,4.42
2023-10-18,0.0,False,False,False,True,False,0.0,0.0,1.97,0.0,0.0,2100000000.0,2.45,4.42
2023-10-17,0.0,False,False,False,True,False,0.0,0.0,1.97,0.0,0.0,2100000000.0,2.45,4.42
2023-10-16,0.0,False,False,False,True,False,0.0,0.0,1.97,0.0,0.0,2100000000.0,2.45,4.42
2023-10-15,0.0,False,False,False,True,False,0.0,0.0,2.07,0.0,0.0,2100000000.0,2.45,4.52
2023-10-14,0.0,False,False,False,True,False,0.0,0.0,2.07,0.0,0.0,2100000000.0,2.45,4.52
2023-10-13,0.0,False,False,False,True,False,0.0,0.0,2.07,0.0,0.0,2100000000.0,2.45,4.52
2023-10-12,0.0,False,False,False,True,False,0.0,0.0,2.3,0.0,0.0,2100000000.0,2.4,4.699999999999999
2023-10-11,0.0,False,False,False,True,False,0.0,0.0,2.3,0.0,0.0,2100000000.0,2.4,4.699999999999999
2023-10-10,0.0,False,False,False,True,False,0.0,0.0,2.3,0.0,0.0,2100000000.0,2.4,4.699999999999999
2023-10-09,0.0,False,False,False,True,False,0.0,0.0,2.3,0.0,0.0,2100000000.0,2.4,4.699999999999999
2023-10-08,0.0,False,False,False,True,False,0.0,0.0,2.35,0.0,0.0,2100000000.0,2.4,4.75
2023-10-07,0.0,False,False,False,True,False,0.0,0.0,2.35,0.0,0.0,2100000000.0,2.4,4.75
2023-10-06,0.0,False,False,False,True,False,0.0,0.0,2.35,0.0,0.0,2100000000.0,2.4,4.75
2023-10-05,0.0,False,False,False,True,False,0.0,0.0,2.27,0.0,0.0,2100000000.0,2.4,4.67
2023-10-04,0.0,False,False,False,True,False,0.0,0.0,1.88,0.0,0.0,2100000000.0,2.4,4.279999999999999
2023-10-03,0.0,False,False,False,True,False,0.0,0.0,2.02,0.0,0.0,2100000000.0,2.45,4.470000000000001
2023-10-02,0.0,False,False,False,True,False,0.0,0.0,2.02,0.0,0.0,2100000000.0,2.39,4.41
2023-10-01,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.39,3.91
2023-09-30,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.39,3.91
2023-09-29,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.39,3.91
2023-09-28,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.47,3.99
2023-09-27,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.47,3.99
2023-09-26,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.47,3.99
2023-09-25,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.58,4.1
2023-09-24,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.57,4.09
2023-09-23,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.57,4.09
2023-09-22,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.57,4.09
2023-09-21,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.57,4.09
2023-09-20,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.57,4.09
2023-09-19,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.57,4.09
2023-09-18,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.57,4.09
2023-09-17,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.57,4.09
2023-09-16,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.57,4.09
2023-09-15,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.57,4.09
2023-09-14,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.57,4.09
2023-09-13,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.55,4.07
2023-09-12,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.55,4.07
2023-09-11,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.55,4.07
2023-09-10,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.62,4.140000000000001
2023-09-09,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.62,4.140000000000001
2023-09-08,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.62,4.140000000000001
2023-09-07,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.62,4.140000000000001
2023-09-06,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.07,3.59
2023-09-05,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.07,3.59
2023-09-04,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.07,3.59
2023-09-03,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.07,3.59
2023-09-02,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.07,3.59
2023-09-01,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.07,3.59
2023-08-31,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.07,3.59
2023-08-30,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.07,3.59
2023-08-29,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.07,3.59
2023-08-28,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.07,3.59
2023-08-27,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.07,3.59
2023-08-26,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.07,3.59
2023-08-25,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.07,3.59
2023-08-24,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.07,3.59
2023-08-23,0.0,False,False,False,True,False,0.0,0.0,1.52,0.0,0.0,2100000000.0,2.07,3.59
2023-08-22,0.0,False,False,False,True,False,0.0,0.0,1.61,0.0,0.0,2100000000.0,2.07,3.6799999999999997
2023-08-21,0.0,False,False,False,True,False,0.0,0.0,1.61,0.0,0.0,2100000000.0,2.07,3.6799999999999997
2023-08-20,0.0,False,False,False,True,False,0.0,0.0,1.61,0.0,0.0,2100000000.0,2.07,3.6799999999999997
2023-08-19,0.0,False,False,False,True,False,0.0,0.0,1.61,0.0,0.0,2100000000.0,2.07,3.6799999999999997
2023-08-18,0.0,False,False,False,True,False,0.0,0.0,1.61,0.0,0.0,2100000000.0,2.07,3.6799999999999997
2023-08-17,0.0,False,False,False,True,False,0.0,0.0,1.7,0.0,0.0,2100000000.0,2.07,3.7699999999999996
2023-08-16,0.0,False,False,False,True,False,0.0,0.0,1.7,0.0,0.0,2100000000.0,2.07,3.7699999999999996
2023-08-15,0.0,False,False,False,True,False,0.0,0.0,1.83,0.0,0.0,2100000000.0,2.07,3.9
2023-08-14,0.0,False,False,False,True,False,0.0,0.0,1.83,0.0,0.0,2100000000.0,2.07,3.9
2023-08-13,0.0,False,False,False,True,False,0.0,0.0,1.87,0.0,0.0,2100000000.0,2.07,3.94
2023-08-12,0.0,False,False,False,True,False,0.0,0.0,1.87,0.0,0.0,2100000000.0,2.07,3.94
2023-08-11,0.0,False,False,False,True,False,0.0,0.0,1.87,0.0,0.0,2100000000.0,2.07,3.94
2023-08-10,0.0,False,False,False,True,False,0.0,0.0,1.87,0.0,0.0,2100000000.0,1.97,3.84
2023-08-09,0.0,False,False,False,True,False,0.0,0.0,2.01,0.0,0.0,2100000000.0,1.97,3.9799999999999995
2023-08-08,0.0,False,False,False,True,False,0.0,0.0,2.01,0.0,0.0,2100000000.0,1.97,3.9799999999999995
2023-08-07,0.0,False,False,False,True,False,0.0,0.0,2.01,0.0,0.0,2100000000.0,1.97,3.9799999999999995
2023-08-06,0.0,False,False,False,True,False,0.0,0.0,2.01,0.0,0.0,2100000000.0,1.97,3.9799999999999995
2023-08-05,0.0,False,False,False,True,False,0.0,0.0,2.01,0.0,0.0,2100000000.0,1.97,3.9799999999999995
2023-08-04,0.0,False,False,False,True,False,0.0,0.0,2.01,0.0,0.0,2100000000.0,1.97,3.9799999999999995
2023-08-03,0.0,False,False,False,True,False,0.0,0.0,2.01,0.0,0.0,2100000000.0,1.97,3.9799999999999995
2023-08-02,0.0,False,False,False,True,False,0.0,0.0,2.01,0.0,0.0,2100000000.0,1.97,3.9799999999999995
2023-08-01,0.0,False,False,False,True,False,0.0,0.0,2.01,0.0,0.0,2100000000.0,1.97,3.9799999999999995
2023-07-31,0.0,False,False,False,True,False,0.0,0.0,2.01,0.0,0.0,2100000000.0,1.97,3.9799999999999995
2023-07-30,0.0,False,False,False,True,False,0.0,0.0,2.22,0.0,0.0,2100000000.0,1.97,4.19
2023-07-29,0.0,False,False,False,True,False,0.0,0.0,2.22,0.0,0.0,2100000000.0,1.97,4.19
2023-07-28,0.0,False,False,False,True,False,0.0,0.0,2.22,0.0,0.0,2100000000.0,1.97,4.19
2023-07-27,0.0,False,False,False,True,False,0.0,0.0,2.61,0.0,0.0,2100000000.0,1.97,4.58
2023-07-26,0.0,False,False,False,True,False,0.0,0.0,2.77,0.0,0.0,2100000000.0,1.97,4.74
2023-07-25,0.0,False,False,False,True,False,0.0,0.0,2.97,0.0,0.0,2100000000.0,1.97,4.94
2023-07-24,0.0,False,False,False,False,True,0.0,0.0,3.17,0.0,0.0,2100000000.0,1.97,5.14
2023-07-23,0.0,False,False,False,False,True,0.0,0.0,3.17,0.0,0.0,2100000000.0,1.97,5.14
2023-07-22,0.0,False,False,False,False,True,0.0,0.0,3.17,0.0,0.0,2100000000.0,1.97,5.14
2023-07-21,0.0,False,False,False,False,True,0.0,0.0,3.17,0.0,0.0,2100000000.0,1.97,5.14
2023-07-20,0.0,False,False,False,False,True,0.0,0.0,3.17,0.0,0.0,2100000000.0,1.97,5.14
2023-07-19,0.0,False,False,False,False,True,0.0,0.0,3.17,0.0,0.0,2100000000.0,1.97,5.14
2023-07-18,0.0,False,False,False,False,True,0.0,0.0,3.17,0.0,0.0,2100000000.0,1.97,5.14
2023-07-17,0.0,False,False,False,False,True,0.0,0.0,3.17,0.0,0.0,2100000000.0,1.97,5.14
2023-07-16,0.0,False,False,False,True,False,0.0,0.0,3.17,0.0,0.0,2100000000.0,1.41,4.58
2023-07-15,0.0,False,False,False,True,False,0.0,0.0,3.17,0.0,0.0,2100000000.0,1.41,4.58
2023-07-14,0.0,False,False,False,True,False,0.0,0.0,3.17,0.0,0.0,2100000000.0,1.41,4.58
2023-07-13,0.0,False,False,False,True,False,0.0,0.0,3.17,0.0,0.0,2100000000.0,1.41,4.58
2023-07-12,0.0,False,False,False,True,False,0.0,0.0,3.17,0.0,0.0,2100000000.0,1.41,4.58
2023-07-11,0.0,False,False,False,True,False,0.0,0.0,3.32,0.0,0.0,2100000000.0,1.41,4.7299999999999995
2023-07-10,0.0,False,False,False,True,False,0.0,0.0,3.32,0.0,0.0,2100000000.0,1.41,4.7299999999999995
2023-07-09,0.0,False,False,False,True,False,0.0,0.0,3.36,0.0,0.0,2100000000.0,1.41,4.77
2023-07-08,0.0,False,False,False,True,False,0.0,0.0,3.36,0.0,0.0,2100000000.0,1.41,4.77
2023-07-07,0.0,False,False,False,True,False,0.0,0.0,3.36,0.0,0.0,2100000000.0,1.41,4.77
2023-07-06,0.0,False,False,False,True,False,0.0,0.0,3.52,0.0,0.0,2100000000.0,1.41,4.93
2023-07-05,0.0,False,False,False,True,False,0.0,0.0,3.52,0.0,0.0,2100000000.0,1.41,4.93
2023-07-04,0.0,False,False,False,True,False,0.0,0.0,3.52,0.0,0.0,2100000000.0,1.41,4.93
2023-07-03,0.0,False,False,False,True,False,0.0,0.0,3.52,0.0,0.0,2100000000.0,1.41,4.93
2023-07-02,0.0,False,False,False,True,False,0.0,0.0,3.52,0.0,0.0,2100000000.0,1.41,4.93
2023-07-01,0.0,False,False,False,True,False,0.0,0.0,3.52,0.0,0.0,2100000000.0,1.41,4.93
2023-06-30,0.0,False,False,False,True,False,0.0,0.0,3.52,0.0,0.0,2100000000.0,1.41,4.93
2023-06-29,0.0,False,False,False,True,False,0.0,0.0,3.52,0.0,0.0,2100000000.0,1.41,4.93
2023-06-28,0.0,False,False,False,True,False,0.0,0.0,3.52,0.0,0.0,2100000000.0,1.41,4.93
2023-06-27,0.0,False,False,False,False,True,0.0,0.0,3.68,0.0,0.0,2100000000.0,1.34,5.0200000000000005
2023-06-26,0.0,False,False,False,False,True,0.0,0.0,3.68,0.0,0.0,2100000000.0,1.34,5.0200000000000005
2023-06-25,0.0,False,False,False,False,True,0.0,0.0,4.06,0.0,0.0,2100000000.0,1.12,5.18
2023-06-24,0.0,False,False,False,False,True,0.0,0.0,4.06,0.0,0.0,2100000000.0,1.12,5.18
2023-06-23,0.0,False,False,False,False,True,0.0,0.0,4.06,0.0,0.0,2100000000.0,1.12,5.18
2023-06-22,0.0,False,False,False,False,True,0.0,0.0,4.59,0.0,0.0,2100000000.0,1.12,5.71
2023-06-21,0.0,False,False,False,False,True,0.0,0.0,4.52,0.0,0.0,2100000000.0,1.12,5.64
2023-06-20,0.0,False,False,False,False,True,0.0,0.0,4.52,0.0,0.0,2100000000.0,1.12,5.64
2023-06-19,0.0,False,False,False,False,True,0.0,0.0,4.52,0.0,0.0,2100000000.0,1.12,5.64
2023-06-18,0.0,False,False,False,False,True,0.0,0.0,4.38,0.0,0.0,2100000000.0,1.12,5.5
2023-06-17,0.0,False,False,False,False,True,0.0,0.0,4.38,0.0,0.0,2100000000.0,1.12,5.5
2023-06-16,0.0,False,False,False,False,True,0.0,0.0,4.38,0.0,0.0,2100000000.0,1.12,5.5
2023-06-15,0.0,False,False,False,False,True,0.0,0.0,4.51,0.0,0.0,2100000000.0,0.93,5.4399999999999995
2023-06-14,0.0,False,False,False,True,False,0.0,0.0,4.51,0.0,0.0,2100000000.0,0.39,4.8999999999999995
2023-06-13,0.0,False,False,False,True,False,0.0,0.0,4.51,0.0,0.0,2100000000.0,0.39,4.8999999999999995
2023-06-12,0.0,False,False,False,True,False,0.0,0.0,4.51,0.0,0.0,2100000000.0,0.39,4.8999999999999995
2023-06-11,0.0,False,False,False,True,False,0.0,0.0,4.51,0.0,0.0,2100000000.0,0.39,4.8999999999999995
2023-06-10,0.0,False,False,False,True,False,0.0,0.0,4.51,0.0,0.0,2100000000.0,0.39,4.8999999999999995
2023-06-09,0.0,False,False,False,True,False,0.0,0.0,4.51,0.0,0.0,2100000000.0,0.39,4.8999999999999995
2023-06-08,0.0,False,False,False,True,False,0.0,0.0,4.51,0.0,0.0,2100000000.0,0.39,4.8999999999999995
2023-06-07,0.0,False,False,False,True,False,0.0,0.0,4.51,0.0,0.0,2100000000.0,0.39,4.8999999999999995
2023-06-06,0.0,False,False,False,True,False,0.0,0.0,4.36,0.0,0.0,2100000000.0,0.51,4.87
2023-06-05,0.0,False,False,False,True,False,0.0,0.0,4.36,0.0,0.0,2100000000.0,0.51,4.87
2023-06-04,0.0,False,False,False,True,False,0.0,0.0,4.22,0.0,0.0,2100000000.0,0.51,4.7299999999999995
2023-06-03,0.0,False,False,False,True,False,0.0,0.0,4.22,0.0,0.0,2100000000.0,0.51,4.7299999999999995
2023-06-02,0.0,False,False,False,True,False,0.0,0.0,4.22,0.0,0.0,2100000000.0,0.51,4.7299999999999995
2023-06-01,0.0,False,False,False,True,False,0.0,0.0,4.22,0.0,0.0,2100000000.0,0.51,4.7299999999999995
2023-05-31,0.0,False,False,False,True,False,0.0,0.0,4.22,0.0,0.0,2100000000.0,0.51,4.7299999999999995
2023-05-30,0.0,False,False,False,True,False,0.0,0.0,4.05,0.0,0.0,2100000000.0,0.51,4.56
2023-05-29,0.0,False,False,False,True,False,0.0,0.0,4.05,0.0,0.0,2100000000.0,0.51,4.56
2023-05-28,0.0,False,False,False,True,False,0.0,0.0,4.05,0.0,0.0,2100000000.0,0.51,4.56
2023-05-27,0.0,False,False,False,True,False,0.0,0.0,4.05,0.0,0.0,2100000000.0,0.51,4.56
2023-05-26,0.0,False,False,False,True,False,0.0,0.0,4.05,0.0,0.0,2100000000.0,0.51,4.56
2023-05-25,0.0,False,False,False,True,False,0.0,0.0,4.05,0.0,0.0,2100000000.0,0.51,4.56
2023-05-24,0.0,False,False,False,True,False,0.0,0.0,3.97,0.0,0.0,2100000000.0,0.51,4.48
2023-05-23,0.0,False,False,False,True,False,0.0,0.0,3.83,0.0,0.0,2100000000.0,0.51,4.34
2023-05-22,0.0,False,False,False,True,False,0.0,0.0,3.83,0.0,0.0,2100000000.0,0.0,3.83
2023-05-21,0.0,False,False,False,True,False,0.0,0.0,3.83,0.0,0.0,2100000000.0,0.0,3.83
2023-05-20,0.0,False,False,False,True,False,0.0,0.0,3.83,0.0,0.0,2100000000.0,0.0,3.83
2023-05-19,0.0,False,False,False,True,False,0.0,0.0,3.83,0.0,0.0,2100000000.0,0.0,3.83
2023-05-18,0.0,False,False,False,True,False,0.0,0.0,3.83,0.0,0.0,2100000000.0,0.0,3.83
2023-05-17,0.0,False,False,False,True,False,0.0,0.0,3.83,0.0,0.0,2100000000.0,0.0,3.83
2023-05-16,0.0,False,False,False,True,False,0.0,0.0,3.76,0.0,0.0,2100000000.0,0.0,3.76
2023-05-15,0.0,False,False,False,True,False,0.0,0.0,3.67,0.0,0.0,2100000000.0,0.0,3.67
2023-05-14,0.0,False,False,False,True,False,0.0,0.0,3.5,0.0,0.0,2100000000.0,0.0,3.5
2023-05-13,0.0,False,False,False,True,False,0.0,0.0,3.98,0.0,0.0,2100000000.0,0.0,3.98
2023-05-12,0.0,False,False,False,True,False,0.0,0.0,3.98,0.0,0.0,2100000000.0,0.0,3.98
2023-05-11,0.0,False,False,False,True,False,0.0,0.0,3.6,0.0,0.0,2100000000.0,0.0,3.6
2023-05-10,0.0,False,False,False,True,False,0.0,0.0,3.09,0.0,0.0,2100000000.0,0.0,3.09
2023-05-09,0.0,False,False,False,True,False,0.0,0.0,3.09,0.0,0.0,2100000000.0,0.0,3.09
2023-05-08,0.0,False,False,False,True,False,0.0,0.0,3.09,0.0,0.0,2100000000.0,0.0,3.09
2023-05-07,0.0,False,False,False,True,False,0.0,0.0,3.09,0.0,0.0,2100000000.0,0.0,3.09
2023-05-06,0.0,False,False,False,True,False,0.0,0.0,3.09,0.0,0.0,2100000000.0,0.0,3.09
2023-05-05,0.0,False,False,False,True,False,0.0,0.0,3.09,0.0,0.0,2100000000.0,0.0,3.09
2023-05-04,0.0,False,False,False,True,False,0.0,0.0,3.09,0.0,0.0,2100000000.0,0.0,3.09
2023-05-03,0.0,False,False,False,True,False,0.0,0.0,3.09,0.0,0.0,2100000000.0,0.0,3.09
2023-05-02,0.0,False,False,False,True,False,0.0,0.0,3.09,0.0,0.0,2100000000.0,0.0,3.09
2023-05-01,0.0,False,False,False,True,False,0.0,0.0,3.09,0.0,0.0,2100000000.0,0.0,3.09
2023-04-30,0.0,False,False,False,True,False,0.0,0.0,3.09,0.0,0.0,2100000000.0,0.0,3.09
